ResultID,DataSource,StationID,Parameter,RelativeDepth,AnalysisTimeSpan,MinYear,MaxYear,N_obs,Median,Trend,Trend_cat
535615,LEE_WQ,10MIFM07,PH,Surface,10 year,2011,2020,120,7.4,0,No Trend
535616,LEE_WQ,10MIGR10,PH,Surface,10 year,2011,2020,120,7.4,0,No Trend
535617,LEE_WQ,10MIGR20,PH,Surface,10 year,2011,2020,120,7.6,0,No Trend
535618,LEE_WQ,10MIGR40,PH,Surface,10 year,2011,2020,120,7.4,0,No Trend
535619,LEE_WQ,10MIGR50,PH,Surface,10 year,2011,2020,120,7.5,0,No Trend
535620,LEE_WQ,10MIGR60,PH,Surface,10 year,2011,2020,120,7.4,0,No Trend
535621,LEE_WQ,10MIGR80,PH,Surface,10 year,2011,2020,120,7.5,0,No Trend
535622,LEE_WQ,10MIGR91,PH,Surface,10 year,2011,2020,120,7.3,0,No Trend
535642,LEE_WQ,16-18GR,PH,Surface,10 year,2011,2020,120,7.3,0,No Trend
535643,LEE_WQ,16-3GR,PH,Surface,10 year,2011,2020,120,7.6,-1,"Decreasing Trend, Smaller"
535660,LEE_WQ,18-6GR,PH,Surface,10 year,2011,2020,120,7.3,0,No Trend
535667,LEE_WQ,20-29GR,PH,Surface,10 year,2011,2020,120,7.1,0,No Trend
535668,LEE_WQ,20-9GR,PH,Surface,10 year,2011,2020,120,7.3,0,No Trend
535671,LEE_WQ,20A-11GR,PH,Surface,10 year,2011,2020,120,7.3,0,No Trend
535672,LEE_WQ,20A-19GR,PH,Surface,10 year,2011,2020,120,7.1,0,No Trend
535673,LEE_WQ,21-7GR,PH,Surface,10 year,2011,2020,120,7.3,0,No Trend
535677,LEE_WQ,22-18GR,PH,Surface,10 year,2011,2020,120,7.1,0,No Trend
535678,LEE_WQ,22-7GR,PH,Surface,10 year,2011,2020,120,7.3,0,No Trend
535681,LEE_WQ,23-27GR,PH,Surface,10 year,2011,2020,120,7.3,0,No Trend
535682,LEE_WQ,23-5GR,PH,Surface,10 year,2011,2020,120,7.4,0,No Trend
535686,LEE_WQ,24-19GR,PH,Surface,10 year,2011,2020,120,7.2,1,"Increasing Trend, Smaller"
535687,LEE_WQ,24-7GR,PH,Surface,10 year,2011,2020,120,7.2,0,No Trend
535690,LEE_WQ,25-GR20,PH,Surface,10 year,2011,2020,120,7.3,0,No Trend
535692,LEE_WQ,251,PH,Surface,10 year,2012,2020,97,8.15,0,No Trend
535697,LEE_WQ,27-6GR,PH,Surface,10 year,2011,2020,120,7.3,0,No Trend
535702,LEE_WQ,27O-GR20,PH,Surface,10 year,2011,2020,120,7.3,0,No Trend
535703,LEE_WQ,28-5GR,PH,Surface,10 year,2011,2020,120,7.2,0,No Trend
535709,LEE_WQ,29-8GR,PH,Surface,10 year,2011,2020,120,7.4,0,No Trend
535710,LEE_WQ,294,PH,Surface,10 year,2013,2020,88,8.1,0,No Trend
535712,LEE_WQ,297,PH,Surface,10 year,2011,2019,94,8.1,0,No Trend
535722,LEE_WQ,322,PH,Surface,10 year,2010,2019,115,7.8,0,No Trend
535723,LEE_WQ,323,PH,Surface,10 year,2011,2020,120,7.95,0,No Trend
535724,LEE_WQ,324,PH,Surface,10 year,2011,2020,118,7.9,0,No Trend
535725,LEE_WQ,325,PH,Surface,10 year,2011,2019,103,7.9,0,No Trend
535731,LEE_WQ,335,PH,Surface,10 year,2011,2020,110,7.9,0,No Trend
535732,LEE_WQ,336,PH,Surface,10 year,2011,2020,109,7.9,0,No Trend
535733,LEE_WQ,337,PH,Surface,10 year,2011,2020,117,7.9,0,No Trend
535734,LEE_WQ,338,PH,Surface,10 year,2012,2019,86,7.9,0,No Trend
535739,LEE_WQ,346,PH,Surface,10 year,2012,2020,107,7.95,0,No Trend
535741,LEE_WQ,348,PH,Surface,10 year,2011,2020,117,8,0,No Trend
535742,LEE_WQ,349,PH,Surface,10 year,2011,2020,114,8,0,No Trend
535743,LEE_WQ,350,PH,Surface,10 year,2011,2020,115,7.9,0,No Trend
535744,LEE_WQ,351,PH,Surface,10 year,2012,2020,97,7.9,0,No Trend
535748,LEE_WQ,357,PH,Surface,10 year,2011,2020,117,8,0,No Trend
535749,LEE_WQ,358,PH,Surface,10 year,2011,2020,118,8,0,No Trend
535750,LEE_WQ,359,PH,Surface,10 year,2011,2020,112,8,0,No Trend
535751,LEE_WQ,360,PH,Surface,10 year,2011,2020,108,8,0,No Trend
535752,LEE_WQ,361,PH,Surface,10 year,2011,2020,118,8,0,No Trend
535754,LEE_WQ,363,PH,Surface,10 year,2013,2020,92,7.95,0,No Trend
535755,LEE_WQ,364,PH,Surface,10 year,2011,2020,114,8,0,No Trend
535756,LEE_WQ,365,PH,Surface,10 year,2010,2019,109,7.95,0,No Trend
535758,LEE_WQ,37-4GR,PH,Surface,10 year,2011,2020,120,7.5,0,No Trend
535759,LEE_WQ,371,PH,Surface,10 year,2011,2020,115,8,0,No Trend
535760,LEE_WQ,372,PH,Surface,10 year,2012,2020,90,8,0,No Trend
535761,LEE_WQ,374,PH,Surface,10 year,2011,2019,101,8,0,No Trend
535762,LEE_WQ,375,PH,Surface,10 year,2011,2020,117,8,0,No Trend
535764,LEE_WQ,377,PH,Surface,10 year,2011,2020,110,7.95,0,No Trend
535765,LEE_WQ,378,PH,Surface,10 year,2011,2020,114,7.9,0,No Trend
535767,LEE_WQ,38-3GR,PH,Surface,10 year,2011,2020,120,7.5,0,No Trend
535771,LEE_WQ,387,PH,Surface,10 year,2005,2014,105,7.88,0,No Trend
535773,LEE_WQ,39-GR20,PH,Surface,10 year,2011,2020,120,7.2,0,No Trend
535775,LEE_WQ,394,PH,Surface,10 year,2006,2014,98,7.96,0,No Trend
535778,LEE_WQ,40-18GR,PH,Surface,10 year,2011,2020,120,7.6,0,No Trend
535779,LEE_WQ,40-32GR,PH,Surface,10 year,2011,2020,120,7.65,0,No Trend
535803,LEE_WQ,46B-9GR,PH,Surface,10 year,2011,2020,120,7.35,0,No Trend
535804,LEE_WQ,46B-L6GR,PH,Surface,10 year,2011,2020,120,7.25,0,No Trend
535805,LEE_WQ,47A-15GR,PH,Surface,10 year,2011,2020,120,7.25,0,No Trend
535806,LEE_WQ,47A-28GR,PH,Surface,10 year,2011,2020,120,7.3,0,No Trend
535807,LEE_WQ,47A-4GR,PH,Surface,10 year,2011,2020,120,7.3,-1,"Decreasing Trend, Smaller"
535808,LEE_WQ,47B-11GR,PH,Surface,10 year,2011,2020,120,7.4,0,No Trend
535809,LEE_WQ,48-10GR,PH,Surface,10 year,2011,2020,120,7.2,-1,"Decreasing Trend, Smaller"
535810,LEE_WQ,48-15GR,PH,Surface,10 year,2011,2020,120,7.25,1,"Increasing Trend, Smaller"
535811,LEE_WQ,48-25GR,PH,Surface,10 year,2011,2020,120,7.4,0,No Trend
535815,LEE_WQ,612,PH,Surface,10 year,2011,2020,116,7.8,0,No Trend
535817,LEE_WQ,615,PH,Surface,10 year,2011,2020,113,7.7,0,No Trend
535820,LEE_WQ,619,PH,Surface,10 year,2011,2020,120,7.8,0,No Trend
535821,LEE_WQ,620,PH,Surface,10 year,2011,2020,116,7.9,0,No Trend
535822,LEE_WQ,621,PH,Surface,10 year,2012,2020,99,7.8,0,No Trend
535823,LEE_WQ,622,PH,Surface,10 year,2011,2020,115,7.85,0,No Trend
535824,LEE_WQ,624,PH,Surface,10 year,2012,2020,104,7.9,0,No Trend
535825,LEE_WQ,625,PH,Surface,10 year,2012,2020,100,7.9,0,No Trend
535826,LEE_WQ,626,PH,Surface,10 year,2012,2020,98,7.8,0,No Trend
535828,LEE_WQ,630,PH,Surface,10 year,2011,2020,113,7.95,0,No Trend
535829,LEE_WQ,631,PH,Surface,10 year,2012,2020,98,7.9,0,No Trend
535830,LEE_WQ,632,PH,Surface,10 year,2009,2018,107,7.95,0,No Trend
535831,LEE_WQ,635,PH,Surface,10 year,2011,2020,116,7.9,0,No Trend
535832,LEE_WQ,636,PH,Surface,10 year,2011,2020,116,7.9,0,No Trend
535833,LEE_WQ,638,PH,Surface,10 year,2011,2020,115,8,0,No Trend
535834,LEE_WQ,639,PH,Surface,10 year,2010,2019,115,7.95,0,No Trend
535837,LEE_WQ,645,PH,Surface,10 year,2011,2020,111,7.7,0,No Trend
535839,LEE_WQ,BILLGR20,PH,Surface,10 year,2011,2020,120,7.4,0,No Trend
535840,LEE_WQ,BILLGR60,PH,Surface,10 year,2011,2020,120,7.4,0,No Trend
535841,LEE_WQ,BURNTS,PH,Surface,10 year,2011,2020,120,7.6,-1,"Decreasing Trend, Smaller"
535842,LEE_WQ,CES01SUR,PH,Surface,10 year,2011,2020,120,7.8,0,No Trend
535844,LEE_WQ,CES03SUR,PH,Surface,10 year,2011,2020,120,7.6,0,No Trend
535846,LEE_WQ,CES04SUR,PH,Surface,10 year,2011,2020,120,7.8,0,No Trend
535848,LEE_WQ,CES06SUR,PH,Surface,10 year,2011,2020,120,7.9,0,No Trend
535849,LEE_WQ,CES10SUR,PH,Surface,10 year,2011,2020,120,7.9,0,No Trend
535850,LEE_WQ,CYPRESSGR,PH,Surface,10 year,2011,2020,120,7.4,0,No Trend
535851,LEE_WQ,DEEPGR10,PH,Surface,10 year,2011,2020,120,7.4,0,No Trend
535852,LEE_WQ,DEEPGR50,PH,Surface,10 year,2011,2020,120,7.3,0,No Trend
535853,LEE_WQ,DEEPGR90,PH,Surface,10 year,2011,2020,120,7.2,-1,"Decreasing Trend, Smaller"
535854,LEE_WQ,EB-01,PH,Surface,10 year,2011,2020,120,7.9,0,No Trend
535855,LEE_WQ,EB-02,PH,Surface,10 year,2011,2020,120,7.8,0,No Trend
535856,LEE_WQ,EB-03,PH,Surface,10 year,2011,2020,120,7.9,0,No Trend
535857,LEE_WQ,EB-04,PH,Surface,10 year,2011,2020,120,7.9,0,No Trend
535858,LEE_WQ,EB-05,PH,Surface,10 year,2011,2020,120,7.9,-1,"Decreasing Trend, Smaller"
535859,LEE_WQ,EB-06,PH,Surface,10 year,2011,2020,120,8,-1,"Decreasing Trend, Smaller"
535860,LEE_WQ,EB-07,PH,Surface,10 year,2011,2020,120,7.9,0,No Trend
535861,LEE_WQ,EB-08,PH,Surface,10 year,2011,2020,120,7.95,-1,"Decreasing Trend, Smaller"
535862,LEE_WQ,EB-09,PH,Surface,10 year,2011,2020,120,7.9,0,No Trend
535863,LEE_WQ,EB-10,PH,Surface,10 year,2011,2020,120,7.8,0,No Trend
535864,LEE_WQ,EB-11,PH,Surface,10 year,2011,2020,120,7.9,0,No Trend
535865,LEE_WQ,EB-12,PH,Surface,10 year,2011,2020,120,7.7,0,No Trend
535866,LEE_WQ,EB-13,PH,Surface,10 year,2011,2020,120,7.9,0,No Trend
535867,LEE_WQ,EB-14,PH,Surface,10 year,2011,2020,120,7.9,0,No Trend
535868,LEE_WQ,GATRGR30,PH,Surface,10 year,2011,2020,120,7.8,0,No Trend
535869,LEE_WQ,GATRGR60,PH,Surface,10 year,2011,2020,120,7.2,0,No Trend
535870,LEE_WQ,HENDGR01,PH,Surface,10 year,2009,2014,64,7.485,0,No Trend
535871,LEE_WQ,HENDGR02,PH,Surface,10 year,2009,2014,64,7.305,0,No Trend
535872,LEE_WQ,HENDGR11A,PH,Surface,10 year,2011,2020,120,7.05,0,No Trend
535873,LEE_WQ,HENDGR20,PH,Surface,10 year,2011,2020,120,7.35,0,No Trend
535874,LEE_WQ,HENDGR30,PH,Surface,10 year,2011,2020,120,7.3,0,No Trend
535875,LEE_WQ,HENDGR40,PH,Surface,10 year,2011,2020,120,7.3,0,No Trend
535876,LEE_WQ,HENDGR41,PH,Surface,10 year,2011,2020,120,7.3,0,No Trend
535877,LEE_WQ,IMPRGR01,PH,Surface,10 year,2009,2014,64,7.46,0,No Trend
535878,LEE_WQ,IMPRGR30,PH,Surface,10 year,2011,2020,120,7.3,0,No Trend
535879,LEE_WQ,IMPRGR41,PH,Surface,10 year,2011,2020,120,7.3,0,No Trend
535880,LEE_WQ,IMPRGR51,PH,Surface,10 year,2011,2020,120,7.2,0,No Trend
535881,LEE_WQ,IMPRGR80,PH,Surface,10 year,2011,2020,120,7,0,No Trend
535882,LEE_WQ,KEHLGR,PH,Surface,10 year,2011,2020,120,7.1,0,No Trend
535883,LEE_WQ,LKATMDEP,PH,Surface,10 year,2010,2019,111,5.5,-1,"Decreasing Trend, Smaller"
535884,LEE_WQ,LP-10,PH,Surface,10 year,2011,2020,120,8.2,0,No Trend
535885,LEE_WQ,LP-CT1,PH,Surface,10 year,2011,2020,120,7.7,-1,"Decreasing Trend, Smaller"
535886,LEE_WQ,LP-CT2,PH,Surface,10 year,2011,2020,120,7.8,0,No Trend
535887,LEE_WQ,LP-CT3,PH,Surface,10 year,2011,2020,120,8.2,0,No Trend
535888,LEE_WQ,LP-CUT,PH,Surface,10 year,2011,2020,120,7.8,-1,"Decreasing Trend, Smaller"
535889,LEE_WQ,LP-EW,PH,Surface,10 year,2011,2020,120,7.2,0,No Trend
535890,LEE_WQ,LP-R8,PH,Surface,10 year,2011,2020,120,7.3,0,No Trend
535891,LEE_WQ,LP-RLFMO,PH,Surface,10 year,2011,2020,120,7.4,-1,"Decreasing Trend, Smaller"
535892,LEE_WQ,LP-RLI,PH,Surface,10 year,2011,2020,120,7.4,-1,"Decreasing Trend, Smaller"
535893,LEE_WQ,LP-TIPTO,PH,Surface,10 year,2011,2020,120,7.3,0,No Trend
535894,LEE_WQ,MULLGR01,PH,Surface,10 year,2009,2014,64,7.53,0,No Trend
535895,LEE_WQ,MULLGR02,PH,Surface,10 year,2009,2014,64,7.46,0,No Trend
535896,LEE_WQ,PI-01,PH,Surface,10 year,2011,2020,120,7.9,0,No Trend
535897,LEE_WQ,PI-02,PH,Surface,10 year,2011,2020,120,7.9,0,No Trend
535898,LEE_WQ,PI-03,PH,Surface,10 year,2011,2020,120,7.9,0,No Trend
535899,LEE_WQ,PI-04,PH,Surface,10 year,2011,2020,120,7.9,0,No Trend
535900,LEE_WQ,PI-05,PH,Surface,10 year,2011,2020,120,8,0,No Trend
535901,LEE_WQ,PI-07,PH,Surface,10 year,2011,2020,120,8,0,No Trend
535902,LEE_WQ,PI-08,PH,Surface,10 year,2011,2020,120,8,0,No Trend
535903,LEE_WQ,PI-09,PH,Surface,10 year,2011,2020,120,8.1,0,No Trend
535904,LEE_WQ,PI-10,PH,Surface,10 year,2011,2020,120,8.1,0,No Trend
535905,LEE_WQ,PI-11,PH,Surface,10 year,2011,2020,120,8.1,0,No Trend
535906,LEE_WQ,PI-12,PH,Surface,10 year,2011,2020,120,8.1,0,No Trend
535907,LEE_WQ,PI-13,PH,Surface,10 year,2011,2020,120,8,0,No Trend
535908,LEE_WQ,PI-14,PH,Surface,10 year,2011,2020,120,8,0,No Trend
535909,LEE_WQ,POWLGR20,PH,Surface,10 year,2011,2020,120,7.2,0,No Trend
535910,LEE_WQ,POWLGR51,PH,Surface,10 year,2011,2020,114,7.5,0,No Trend
535911,LEE_WQ,POWLGR81,PH,Surface,10 year,2011,2020,120,7.4,0,No Trend
535912,LEE_WQ,SIXMILE2,PH,Surface,10 year,2011,2020,120,7.25,0,No Trend
535913,LEE_WQ,SIXMILE3,PH,Surface,10 year,2011,2020,120,7.6,0,No Trend
535914,LEE_WQ,SIXMILE4,PH,Surface,10 year,2011,2020,120,7.2,0,No Trend
535915,LEE_WQ,SIXMILE5,PH,Surface,10 year,2011,2020,120,7.3,0,No Trend
535916,LEE_WQ,SPANISHGR,PH,Surface,10 year,2011,2020,120,7.5,0,No Trend
535917,LEE_WQ,WHISGR10,PH,Surface,10 year,2011,2020,120,7.3,1,"Increasing Trend, Smaller"
535918,LEE_WQ,WHISGR50,PH,Surface,10 year,2011,2020,120,7.2,0,No Trend
535919,LEE_WQ,YFC-CI,PH,Surface,10 year,2011,2020,120,7.4,1,"Increasing Trend, Smaller"
535920,SARASOTA_COASTALCREEK_WQ,ALL,PH,Surface,10 year,2011,2020,120,7.33,0,No Trend
535921,SARASOTA_COASTALCREEK_WQ,ALL-2,PH,Surface,10 year,2011,2020,120,7.42,0,No Trend
535922,SARASOTA_COASTALCREEK_WQ,ALL-3,PH,Surface,10 year,2012,2020,100,7.4,-1,"Decreasing Trend, Smaller"
535923,SARASOTA_COASTALCREEK_WQ,BBC,PH,Surface,10 year,2011,2020,120,7.16,-1,"Decreasing Trend, Smaller"
535924,SARASOTA_COASTALCREEK_WQ,BGS-B,PH,Surface,10 year,2011,2020,120,6.81,0,No Trend
535925,SARASOTA_COASTALCREEK_WQ,CC-2,PH,Surface,10 year,2011,2020,120,7.35,-1,"Decreasing Trend, Smaller"
535926,SARASOTA_COASTALCREEK_WQ,CC-3,PH,Surface,10 year,2011,2020,120,7.275,-1,"Decreasing Trend, Smaller"
535927,SARASOTA_COASTALCREEK_WQ,CLG,PH,Surface,10 year,2011,2020,120,6.93,-1,"Decreasing Trend, Smaller"
535928,SARASOTA_COASTALCREEK_WQ,CPS-1,PH,Surface,10 year,2011,2020,120,7.4,-1,"Decreasing Trend, Smaller"
535929,SARASOTA_COASTALCREEK_WQ,CPS-2,PH,Surface,10 year,2011,2020,120,7.33791,0,No Trend
535930,SARASOTA_COASTALCREEK_WQ,CPS-3,PH,Surface,10 year,2011,2020,120,7.3,0,No Trend
535931,SARASOTA_COASTALCREEK_WQ,DPS,PH,Surface,10 year,2011,2020,120,7.365,-1,"Decreasing Trend, Smaller"
535932,SARASOTA_COASTALCREEK_WQ,FOR-2,PH,Surface,10 year,2011,2020,120,7.415,0,No Trend
535933,SARASOTA_COASTALCREEK_WQ,HAT-1,PH,Surface,10 year,2011,2020,120,7.455,0,No Trend
535934,SARASOTA_COASTALCREEK_WQ,HWC,PH,Surface,10 year,2011,2020,120,7.18,-1,"Decreasing Trend, Smaller"
535935,SARASOTA_COASTALCREEK_WQ,WMS-1,PH,Surface,10 year,2011,2020,120,6.93,0,No Trend
535936,SARASOTA_COASTALCREEK_WQ,WOD,PH,Surface,10 year,2011,2020,120,7.33,0,No Trend
535937,SARASOTAES_WQ,14-5,PH,Surface,10 year,2011,2020,120,8,0,No Trend
535938,SARASOTAES_WQ,16-1,PH,Surface,10 year,2011,2020,120,7.965,0,No Trend
535939,SARASOTAES_WQ,16-2,PH,Surface,10 year,2011,2020,120,7.95,0,No Trend
535940,SARASOTAES_WQ,16-3,PH,Surface,10 year,2011,2020,120,7.97,0,No Trend
535941,SARASOTAES_WQ,16-4,PH,Surface,10 year,2011,2020,120,7.985,0,No Trend
535942,SARASOTAES_WQ,16-5,PH,Surface,10 year,2011,2020,120,7.9,0,No Trend
535943,SARASOTAES_WQ,DR-1,PH,Surface,10 year,2011,2020,120,7.935,0,No Trend
535944,SARASOTAES_WQ,DR-2,PH,Surface,10 year,2011,2020,120,7.745,0,No Trend
535945,SARASOTAES_WQ,DR-3,PH,Surface,10 year,2011,2020,120,7.99,0,No Trend
535946,SARASOTAES_WQ,DR-4,PH,Surface,10 year,2011,2020,120,7.835,0,No Trend
535947,SARASOTAES_WQ,DR-5,PH,Surface,10 year,2011,2020,120,7.8,0,No Trend
535948,SARASOTAES_WQ,LB-1,PH,Surface,10 year,2011,2020,120,7.745,0,No Trend
535949,SARASOTAES_WQ,LB-2,PH,Surface,10 year,2011,2020,120,7.8,0,No Trend
535950,SARASOTAES_WQ,LB-3,PH,Surface,10 year,2011,2020,120,7.91,0,No Trend
535951,SARASOTAES_WQ,LB-4,PH,Surface,10 year,2011,2020,120,8,0,No Trend
535952,SARASOTAES_WQ,LB-5,PH,Surface,10 year,2011,2020,120,8,0,No Trend
536003,USGS_NWIS,2292900,PH,Surface,10 year,1986,1995,117,7.6625,0,No Trend
536007,WIN_21FLCHAR,CHV001,PH,Surface,10 year,2011,2020,120,7.52,0,No Trend
536008,WIN_21FLCHAR,CHV002,PH,Surface,10 year,2011,2020,120,7.65,0,No Trend
536009,WIN_21FLCHAR,CHV003,PH,Surface,10 year,2011,2020,120,7.46,0,No Trend
536010,WIN_21FLCHAR,CHV004,PH,Surface,10 year,2011,2020,120,7.7,-1,"Decreasing Trend, Smaller"
536011,WIN_21FLCHAR,CHV006,PH,Surface,10 year,2011,2020,120,7.685,0,No Trend
536012,WIN_21FLCHAR,CHV007,PH,Surface,10 year,2011,2020,120,7.73,-1,"Decreasing Trend, Smaller"
536013,WIN_21FLCHAR,CHV008,PH,Surface,10 year,2011,2020,120,7.655,0,No Trend
536014,WIN_21FLCHAR,CHV009,PH,Surface,10 year,2011,2020,120,7.8,0,No Trend
536015,WIN_21FLCHAR,CHV010,PH,Surface,10 year,2011,2020,120,7.945,0,No Trend
536016,WIN_21FLCHAR,CHV011,PH,Surface,10 year,2010,2019,115,8.04,0,No Trend
536017,WIN_21FLCHAR,CHV012,PH,Surface,10 year,2011,2020,105,8.15,0,No Trend
536018,WIN_21FLCHAR,CHV013,PH,Surface,10 year,2011,2020,119,7.49,0,No Trend
536019,WIN_21FLCHAR,EBERS2,PH,Surface,10 year,2011,2020,118,7.555,0,No Trend
536020,WIN_21FLCHAR,EBV001,PH,Surface,10 year,2011,2020,120,7.9575,-1,"Decreasing Trend, Smaller"
536021,WIN_21FLCHAR,EBV003,PH,Surface,10 year,2011,2020,118,7.83,0,No Trend
536022,WIN_21FLCHAR,EBV004,PH,Surface,10 year,2011,2020,120,7.99,0,No Trend
536023,WIN_21FLCHAR,EBV005,PH,Surface,10 year,2011,2020,115,7.89,1,"Increasing Trend, Smaller"
536024,WIN_21FLCHAR,EBV006,PH,Surface,10 year,2011,2020,118,7.905,0,No Trend
536025,WIN_21FLCHAR,EBV007,PH,Surface,10 year,2011,2020,116,7.895,-1,"Decreasing Trend, Smaller"
536026,WIN_21FLCHAR,GSV001,PH,Surface,10 year,2011,2020,120,7.8,0,No Trend
536027,WIN_21FLCHAR,GSV002,PH,Surface,10 year,2011,2020,119,8.08,-1,"Decreasing Trend, Smaller"
536028,WIN_21FLCHAR,GSV005,PH,Surface,10 year,2008,2017,120,7.205,0,No Trend
536029,WIN_21FLCHAR,GSV006         ,PH,Surface,10 year,2011,2020,119,8.13,0,No Trend
536030,WIN_21FLCHAR,LBANG1,PH,Surface,10 year,2011,2020,111,7.54,0,No Trend
536031,WIN_21FLCHAR,LBFOR1,PH,Surface,10 year,2011,2020,120,7.62,0,No Trend
536032,WIN_21FLCHAR,LBGOT2,PH,Surface,10 year,2011,2020,120,7.28,0,No Trend
536033,WIN_21FLCHAR,LBOYS1,PH,Surface,10 year,2011,2020,120,7.645,0,No Trend
536035,WIN_21FLCHAR,LBV003,PH,Surface,10 year,2011,2020,120,7.995,0,No Trend
536036,WIN_21FLCHAR,LBV004,PH,Surface,10 year,2011,2020,120,8,0,No Trend
536037,WIN_21FLCHAR,LBV005,PH,Surface,10 year,2011,2020,120,8.05,0,No Trend
536038,WIN_21FLCHAR,LBV006,PH,Surface,10 year,2011,2020,120,7.55,-1,"Decreasing Trend, Smaller"
536039,WIN_21FLCHAR,LBV007,PH,Surface,10 year,2011,2020,119,7.955,0,No Trend
536040,WIN_21FLCHAR,MPV001,PH,Surface,10 year,2011,2020,114,7.89,0,No Trend
536041,WIN_21FLCHAR,MPV002,PH,Surface,10 year,2011,2020,119,7.835,-1,"Decreasing Trend, Smaller"
536042,WIN_21FLCHAR,MPV003,PH,Surface,10 year,2011,2020,119,7.94,0,No Trend
536043,WIN_21FLCHAR,MPV004,PH,Surface,10 year,2011,2020,120,7.89,0,No Trend
536044,WIN_21FLCHAR,PIV001,PH,Surface,10 year,2011,2020,120,7.98,-1,"Decreasing Trend, Smaller"
536045,WIN_21FLCHAR,PIV002,PH,Surface,10 year,2011,2020,119,8.12,-1,"Decreasing Trend, Smaller"
536046,WIN_21FLCHAR,PIV004,PH,Surface,10 year,2016,2020,54,8.015,0,No Trend
536047,WIN_21FLCHAR,PIV006,PH,Surface,10 year,2014,2020,80,8.14,0,No Trend
536048,WIN_21FLCHAR,PIV007,PH,Surface,10 year,2010,2019,110,8.18,0,No Trend
536049,WIN_21FLCHAR,SCV001,PH,Surface,10 year,2011,2020,117,7.99,0,No Trend
536050,WIN_21FLCHAR,SCV002,PH,Surface,10 year,2011,2020,116,8.01,1,"Increasing Trend, Smaller"
536053,WIN_21FLGW,3499,PH,Surface,10 year,2011,2020,118,7.2,0,No Trend
536054,WIN_21FLGW,3556,PH,Surface,10 year,2011,2020,118,7.25,0,No Trend
536055,WIN_21FLGW,3568,PH,Surface,10 year,2011,2020,118,7.5,0,No Trend
536224,WIN_21FLMANA,MR1,PH,Surface,10 year,2011,2020,119,6.8,-1,"Decreasing Trend, Smaller"
536225,WIN_21FLMANA,MR2,PH,Surface,10 year,2011,2020,119,6.86,-1,"Decreasing Trend, Smaller"
536325,WIN_21FLSBL,BLIND PASS 1-I,PH,Surface,10 year,2014,2020,78,8.055,0,No Trend
536326,WIN_21FLSBL,BLIND PASS 2-I,PH,Surface,10 year,2014,2020,78,8.1,-1,"Decreasing Trend, Smaller"
536327,WIN_21FLSBL,BLIND PASS 2-O,PH,Surface,10 year,2014,2020,78,8.025,-1,"Decreasing Trend, Smaller"
536328,WIN_21FLSBL,DINKINS BAYOU 1,PH,Surface,10 year,2014,2020,78,8.09,0,No Trend
536329,WIN_21FLSBL,SAN-WQ-1,PH,Surface,10 year,2014,2020,78,7.985,0,No Trend
536330,WIN_21FLSBL,SAN-WQ-2,PH,Surface,10 year,2014,2020,78,8.02,0,No Trend
536331,WIN_21FLSBL,SAN-WQ-3,PH,Surface,10 year,2014,2020,78,7.83,1,"Increasing Trend, Smaller"
536332,WIN_21FLSBL,SAN-WQ-4,PH,Surface,10 year,2014,2020,78,7.715,0,No Trend
536333,WIN_21FLSBL,SAN-WQ-5,PH,Surface,10 year,2014,2020,78,7.75,0,No Trend
536334,WIN_21FLSBL,SAN-WQ-6,PH,Surface,10 year,2014,2020,78,7.785,0,No Trend
536335,WIN_21FLSBL,SAN-WQ-7,PH,Surface,10 year,2014,2020,78,7.82,0,No Trend
536336,WIN_21FLSBL,SAN-WQ-8,PH,Surface,10 year,2014,2020,78,7.685,0,No Trend
536337,WIN_21FLSWFD,23917,PH,Surface,10 year,2010,2019,111,7.4,0,No Trend
536338,WIN_21FLSWFD,23949,PH,Surface,10 year,2010,2019,114,7.235,1,"Increasing Trend, Smaller"
536339,WIN_21FLSWFD,24049,PH,Surface,10 year,2010,2019,114,7.145,0,No Trend
536340,WIN_21FLSWFD,24431,PH,Surface,10 year,2010,2019,114,7.44,0,No Trend
536341,WIN_21FLSWFD,24734,PH,Surface,10 year,2010,2019,111,6.74,0,No Trend
536342,WIN_21FLSWFD,24764,PH,Surface,10 year,2010,2019,111,7.7125,1,"Increasing Trend, Smaller"
536343,WIN_21FLSWFD,24805,PH,Surface,10 year,2010,2019,111,7.15,0,No Trend
536344,WIN_21FLSWFD,24833,PH,Surface,10 year,2010,2019,111,6.9875,0,No Trend
536345,WIN_21FLSWFD,24866,PH,Surface,10 year,2010,2019,111,6.025,0,No Trend
536346,WIN_21FLSWFD,24878,PH,Surface,10 year,2010,2019,111,7.53,1,"Increasing Trend, Smaller"
536347,WIN_21FLSWFD,24942,PH,Surface,10 year,2010,2019,114,7.69,0,No Trend
536348,WIN_21FLSWFD,25585,PH,Surface,10 year,2010,2019,111,7,0,No Trend
536349,WIN_21FLSWFD,25886,PH,Surface,10 year,2010,2019,111,7.12,0,No Trend
536350,WIN_21FLSWFD,25991,PH,Surface,10 year,2010,2019,114,7,0,No Trend
536351,WIN_21FLSWFD,25995,PH,Surface,10 year,2010,2019,114,6.76,0,No Trend
536352,WIN_21FLSWFD,26046,PH,Surface,10 year,2010,2019,111,6.9175,0,No Trend
536353,WIN_21FLSWFD,26055,PH,Surface,10 year,2010,2019,111,6.915,0,No Trend
